289.025, 132.939, 4.994, 20.780 False
289.192, 132.939, 4.992, 20.813 False
289.358, 132.939, 4.996, 20.846 False
289.525, 132.939, 5.001, 20.879 False
289.692, 132.939, 5.004, 20.912 False
289.859, 132.939, 5.007, 20.945 False
290.026, 132.939, 5.009, 20.978 False
290.193, 132.939, 5.011, 21.011 False
290.360, 132.939, 5.012, 21.044 False
290.527, 132.939, 5.011, 21.077 False
290.694, 132.939, 5.001, 21.110 False
290.860, 132.939, 4.989, 21.143 False
291.026, 132.939, 4.994, 21.176 False
291.193, 132.939, 4.999, 21.209 False
291.360, 132.939, 5.003, 21.242 False
291.526, 132.939, 5.006, 21.275 False
291.693, 132.939, 5.009, 21.308 False
291.860, 132.939, 5.011, 21.341 False
292.028, 132.939, 5.013, 21.374 False
292.195, 132.939, 5.014, 21.407 False
292.362, 132.939, 5.012, 21.440 False
292.528, 132.939, 4.993, 21.473 False
292.694, 132.939, 4.991, 21.506 False
292.861, 132.939, 4.996, 21.539 False
293.028, 132.939, 5.000, 21.572 False
293.194, 132.939, 5.004, 21.605 False
293.361, 132.939, 5.007, 21.638 False
293.528, 132.939, 5.009, 21.671 False
293.695, 132.939, 5.011, 21.704 False
293.862, 132.939, 5.012, 21.737 False
294.029, 132.939, 5.010, 21.770 False
294.196, 132.939, 5.001, 21.803 False
294.363, 132.939, 4.988, 21.836 False
294.529, 132.939, 4.993, 21.869 False
294.695, 132.939, 4.998, 21.902 False
294.862, 132.939, 5.002, 21.935 False
